,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
25060,45,8,1,3,2,1678,1,2,18,11,187,1,154,1,3,2
25061,47,3,1,3,1,0,2,2,18,11,81,2,-1,0,1,2
25062,36,4,1,4,2,6172,1,1,18,11,126,2,-1,0,1,2
25063,35,8,1,2,2,2878,1,2,18,11,140,2,-1,0,1,2
25064,46,3,1,3,2,16397,2,2,18,11,641,1,-1,0,1,2
25065,34,8,1,3,2,233,1,2,18,11,98,1,-1,0,1,2
25066,30,3,1,4,2,0,1,2,18,11,756,1,-1,0,1,2
25067,32,6,1,4,2,11591,1,2,18,11,43,1,-1,0,1,2
25068,34,4,2,4,2,5754,1,2,18,11,32,1,181,1,3,2
25069,55,4,2,4,2,0,2,2,18,11,120,2,-1,0,1,2
25070,53,4,1,4,2,8563,1,2,18,11,69,1,-1,0,1,2
25071,52,2,2,3,2,2717,2,2,18,11,114,1,162,2,3,2
25072,43,6,3,2,2,103,1,2,18,11,53,1,183,5,3,2
25073,37,4,1,2,2,5427,2,2,18,11,201,1,159,1,3,2
25074,39,4,1,3,2,1007,1,2,18,11,281,1,-1,0,1,2
25075,44,4,1,4,2,3603,1,2,18,11,198,1,-1,0,1,2
25076,38,11,1,4,2,3234,2,2,18,11,578,2,-1,0,1,1
25077,32,1,3,3,2,48,1,1,18,11,132,1,-1,0,1,2
25078,37,4,3,4,2,1743,1,2,18,11,192,1,113,2,3,2
25079,35,4,1,3,2,53,1,2,18,11,378,1,-1,0,1,2
25080,35,1,3,3,2,0,2,2,18,11,339,1,-1,0,1,2
25081,31,8,1,3,2,5345,1,2,18,11,260,1,-1,0,1,2
25082,33,9,2,4,2,454,2,1,18,11,134,1,-1,0,1,2
25083,39,8,1,2,2,111,2,2,18,11,201,2,-1,0,1,2
25084,43,11,1,3,2,17655,1,2,18,11,31,1,-1,0,1,2
25085,48,8,1,2,2,1092,2,1,18,11,79,1,172,8,3,2
25086,33,2,1,4,2,46,1,2,18,11,95,1,-1,0,1,2
25087,58,11,3,3,2,8600,1,2,18,11,61,1,-1,0,1,2
25088,50,8,1,2,2,5776,2,2,18,11,49,3,-1,0,1,2
25089,45,9,1,4,2,-312,2,2,18,11,46,4,-1,0,1,2
25090,36,1,1,2,2,413,1,2,18,11,84,1,-1,0,1,2
25091,33,6,1,2,2,82,1,2,18,11,63,2,-1,0,1,2
25092,43,8,2,2,2,515,1,2,18,11,182,1,-1,0,1,2
25093,51,4,1,4,2,5343,2,2,18,11,54,1,-1,0,1,2
25094,36,9,2,4,2,149,2,2,18,11,257,2,-1,0,1,2
25095,35,4,1,4,2,4943,1,2,18,11,295,1,124,2,3,2
25096,42,4,1,4,2,2110,2,1,18,11,67,1,110,2,3,2
25097,34,11,1,4,2,544,1,1,18,11,58,2,-1,0,1,2
25098,38,2,3,4,2,4,1,1,18,11,71,3,-1,0,1,2
25099,41,6,1,2,2,0,1,1,18,11,311,1,-1,0,1,2
25100,52,5,1,3,2,1182,1,2,18,11,103,1,-1,0,1,2
25101,35,11,1,3,2,1854,1,2,18,11,401,2,-1,0,1,2
25102,34,11,3,3,2,1259,1,2,18,11,121,1,-1,0,1,2
25103,36,11,1,3,2,6384,1,1,18,11,97,1,-1,0,1,2
25104,50,4,1,4,2,-151,1,2,18,11,63,2,-1,0,1,2
25105,32,6,1,3,2,1996,1,2,18,11,271,1,-1,0,1,2
25106,50,2,3,3,2,642,2,2,18,11,435,1,-1,0,1,2
25107,42,5,2,4,2,364,2,2,18,11,52,1,-1,0,1,2
25108,59,8,1,2,2,0,2,2,18,11,167,2,-1,0,1,2
25109,32,11,3,3,2,28,1,2,18,11,368,1,-1,0,1,2
25110,49,4,3,4,2,1093,1,2,18,11,152,1,-1,0,1,2
25111,34,4,1,4,2,-85,2,2,18,11,107,1,-1,0,1,2
25112,34,4,1,4,2,63,2,2,18,11,83,1,102,2,3,2
25113,41,11,3,4,2,159,2,2,18,11,164,1,-1,0,1,2
25114,57,6,1,4,2,729,2,2,18,11,475,1,-1,0,1,2
25115,31,4,3,3,2,99,1,1,18,11,125,1,-1,0,1,2
25116,30,4,3,3,2,460,1,2,18,11,86,1,-1,0,1,2
25117,54,4,1,4,2,214,1,2,18,11,68,1,-1,0,1,2
25118,32,8,3,3,2,118,1,2,18,11,216,1,124,1,4,2
25119,49,8,3,2,1,-2604,1,2,18,11,142,1,-1,0,1,2
25120,50,9,3,4,2,21,1,2,18,11,157,1,188,1,3,2
25121,30,4,3,4,2,12569,2,2,18,11,87,1,-1,0,1,2
25122,30,4,1,4,2,900,2,2,18,11,123,1,124,2,3,2
25123,32,4,3,4,2,27,1,2,18,11,261,1,-1,0,1,2
25124,35,8,1,3,2,87,2,2,18,11,60,2,-1,0,1,2
25125,32,2,1,3,2,1785,1,2,18,11,51,2,154,6,2,2
25126,55,1,1,3,2,3546,1,1,18,11,588,1,110,2,3,2
25127,40,9,1,3,2,1216,1,2,18,11,52,1,-1,0,1,2
25128,31,2,1,3,2,113,1,2,18,11,474,3,-1,0,1,2
25129,32,4,1,4,2,1667,1,2,18,11,164,2,179,3,3,2
25130,38,8,1,3,2,2008,1,2,18,11,354,1,-1,0,1,2
25131,34,8,1,2,2,2320,1,2,18,11,63,1,-1,0,1,2
25132,32,1,3,3,2,2251,1,1,18,11,131,1,124,1,3,2
25133,31,2,3,3,2,2076,2,1,18,11,178,1,127,7,2,2
25134,32,1,2,3,2,453,1,2,18,11,331,2,-1,0,1,2
25135,46,8,3,2,2,3046,1,1,18,11,84,1,183,1,2,2
25136,44,11,1,3,2,533,1,2,18,11,127,1,110,2,3,2
25137,35,4,3,4,2,2928,1,2,18,11,54,1,-1,0,1,2
25138,56,11,1,3,2,803,2,2,18,11,432,2,-1,0,1,2
25139,32,4,1,4,2,3442,2,2,18,11,475,1,-1,0,1,2
25140,48,4,1,4,2,-1080,1,1,18,11,76,3,-1,0,1,2
25141,33,4,3,4,2,275,2,2,18,11,348,1,-1,0,1,2
25142,36,6,1,3,2,215,1,1,18,11,309,1,-1,0,1,2
25143,51,8,2,3,2,1524,1,2,18,11,112,2,-1,0,1,2
25144,57,11,1,3,2,6362,1,1,18,11,66,1,-1,0,1,2
25145,58,2,1,3,2,5680,2,1,18,11,237,2,-1,0,1,2
25146,36,8,1,3,2,2894,1,2,18,11,91,1,124,1,3,2
25147,32,9,3,4,2,519,1,2,18,11,72,1,-1,0,1,2
25148,34,4,1,4,2,11,1,2,18,11,123,1,124,1,3,2
25149,35,6,1,3,2,1309,1,2,18,11,73,3,-1,0,1,2
25150,36,9,1,3,2,44,1,2,18,11,199,1,-1,0,1,2
25151,32,4,1,4,2,3107,1,1,18,11,165,2,116,1,3,2
25152,50,8,1,3,2,1984,1,2,18,11,212,3,-1,0,1,2
25153,48,8,1,3,2,3008,1,1,18,11,163,1,187,3,3,2
25154,48,4,1,4,2,1600,2,2,18,11,448,1,-1,0,1,2
25155,32,4,1,4,2,1636,1,2,18,11,124,1,-1,0,1,2
25156,54,4,2,2,2,210,2,2,18,11,178,1,-1,0,1,2
25157,48,4,3,4,2,648,1,2,18,11,290,1,110,2,3,2
25158,31,8,3,3,2,545,1,2,18,11,195,2,-1,0,1,2
25159,51,3,2,4,2,5,2,2,18,11,124,1,-1,0,1,2
25160,38,4,1,4,1,540,2,2,18,11,205,1,-1,0,1,2
25161,48,8,1,2,2,-298,1,2,18,11,77,1,-1,0,1,2
25162,48,3,1,2,2,484,2,2,18,11,399,1,-1,0,1,2
25163,35,2,1,3,2,421,1,2,18,11,350,1,-1,0,1,2
25164,41,9,1,4,2,6000,1,2,18,11,265,1,-1,0,1,2
25165,39,1,1,3,2,173,1,2,18,11,96,2,182,2,3,2
25166,54,4,1,4,1,0,2,1,18,11,283,1,-1,0,1,2
25167,36,1,1,3,2,0,1,2,18,11,1093,2,-1,0,1,2
25168,45,9,1,4,2,35589,2,2,18,11,570,2,-1,0,1,2
25169,52,6,1,4,1,-2,2,2,18,11,245,1,-1,0,1,2
25170,52,9,3,3,2,207,2,1,18,11,179,1,-1,0,1,2
25171,34,4,1,4,2,10031,1,2,18,11,65,2,-1,0,1,2
25172,38,9,1,4,2,3139,1,2,18,11,177,2,-1,0,1,2
25173,39,4,1,4,2,514,2,2,18,11,155,4,-1,0,1,2
25174,38,6,1,4,2,0,1,2,18,11,185,3,-1,0,1,2
25175,47,2,3,3,2,19,1,1,18,11,90,2,123,1,3,2
25176,34,1,2,3,2,107,2,1,18,11,110,2,-1,0,1,2
25177,52,8,1,4,2,297,1,2,18,11,62,2,195,1,3,2
25178,57,4,2,4,2,236,2,2,18,11,120,2,-1,0,1,2
25179,41,4,1,4,2,25,2,2,18,11,431,2,-1,0,1,2
25180,41,4,1,3,2,99,1,2,18,11,157,2,-1,0,1,2
25181,59,11,2,3,2,797,1,2,18,11,319,2,165,2,3,2
25182,34,8,3,3,2,20,1,1,18,11,262,2,-1,0,1,2
25183,45,4,1,4,2,0,2,2,18,11,179,2,-1,0,1,2
25184,36,1,3,3,2,1482,1,2,18,11,177,2,174,1,2,2
25185,48,4,3,4,2,3713,1,1,18,11,157,2,-1,0,1,2
25186,40,4,1,4,2,11,1,2,18,11,65,2,-1,0,1,2
25187,38,6,1,4,2,678,2,1,18,11,82,2,152,1,3,2
25188,36,9,2,3,2,-38,1,2,18,11,244,2,-1,0,1,2
25189,47,2,3,3,2,2540,2,2,18,11,110,5,-1,0,1,2
25190,42,6,1,4,2,337,1,1,18,11,63,3,-1,0,1,2
25191,45,4,1,4,2,-73,2,2,18,11,125,2,-1,0,1,2
25192,39,1,1,1,2,10189,1,2,18,11,186,2,123,2,3,2
25193,57,4,1,4,2,1357,1,1,18,11,97,2,-1,0,1,2
25194,52,6,1,4,2,507,2,2,18,11,123,2,-1,0,1,2
25195,39,6,1,3,2,11887,2,2,18,11,1181,2,-1,0,1,1
25196,55,6,1,4,2,78,2,2,18,11,115,2,-1,0,1,2
25197,33,11,1,3,2,2746,1,2,18,11,188,2,-1,0,1,2
25198,36,4,1,3,2,-148,2,2,18,11,144,2,-1,0,1,2
25199,54,8,1,3,2,506,1,2,18,11,172,2,104,2,3,2
25200,36,1,3,3,2,461,2,2,18,11,434,2,-1,0,1,2
25201,46,1,3,3,2,897,1,2,18,11,82,2,-1,0,1,2
25202,33,2,1,4,2,99,1,1,18,11,55,2,-1,0,1,2
25203,51,4,1,4,2,-516,1,2,18,11,120,2,187,2,3,2
25204,59,5,3,3,2,26172,2,2,18,11,54,2,-1,0,1,2
25205,44,4,3,4,2,1356,2,1,18,11,264,2,134,2,2,2
25206,35,4,1,4,2,646,1,2,18,11,84,2,-1,0,1,2
25207,47,8,1,2,2,1533,2,1,18,11,273,2,96,4,3,2
25208,36,8,1,3,2,801,1,1,18,11,250,2,-1,0,1,2
25209,32,4,3,3,2,416,1,2,18,11,268,2,-1,0,1,2
25210,31,8,3,3,2,530,2,1,18,11,251,2,-1,0,1,2
25211,41,11,1,3,2,862,2,2,18,11,474,2,-1,0,1,2
25212,58,1,1,3,2,4428,2,2,18,11,234,3,-1,0,1,2
25213,34,8,1,2,2,500,1,2,18,11,240,2,182,1,3,2
25214,49,4,2,4,2,0,1,2,18,11,32,2,-1,0,1,2
25215,40,4,1,4,2,5,1,2,18,11,219,3,-1,0,1,2
25216,45,11,3,4,2,0,1,2,18,11,139,2,-1,0,1,2
25217,48,2,1,3,2,1208,2,2,18,11,126,4,-1,0,1,2
25218,59,6,1,4,2,1553,2,1,18,11,79,2,-1,0,1,2
25219,40,11,3,3,2,2141,2,2,18,11,107,3,-1,0,1,2
25220,54,2,1,3,2,3729,2,1,18,11,597,2,116,1,2,2
25221,47,4,1,3,2,21,1,2,18,11,229,2,-1,0,1,2
25222,33,1,1,3,2,244,1,2,18,11,231,2,-1,0,1,2
25223,48,5,3,3,2,1042,2,2,18,11,129,2,-1,0,1,2
25224,30,8,1,3,2,246,1,2,18,11,166,2,113,5,3,2
25225,33,3,2,3,2,0,1,2,18,11,91,2,-1,0,1,2
25226,36,4,1,4,2,-92,2,1,18,11,196,3,-1,0,1,2
25227,59,10,1,4,2,4589,2,2,18,11,94,2,-1,0,1,2
25228,43,4,3,4,2,-56,1,2,18,11,146,2,151,14,3,2
25229,52,1,1,3,2,2257,1,2,18,11,102,2,188,1,3,2
25230,36,8,1,3,2,402,2,1,18,11,86,2,154,1,3,2
25231,33,7,3,4,2,4,1,2,18,11,203,2,-1,0,1,2
25232,31,4,1,1,2,668,2,2,18,11,75,2,-1,0,1,2
25233,39,4,1,3,2,517,1,2,18,11,387,3,196,2,3,2
25234,32,4,3,4,2,0,1,2,18,11,244,2,168,1,2,2
25235,46,4,1,4,2,0,2,2,18,11,716,2,110,3,2,1
25236,39,8,1,3,2,0,1,2,18,11,420,2,-1,0,1,2
25237,33,4,1,3,2,480,1,2,18,11,422,2,-1,0,1,2
25238,45,4,3,4,2,5694,1,2,18,11,145,2,193,2,3,2
25239,54,9,1,4,2,368,2,2,18,11,74,2,110,4,3,2
25240,43,1,1,2,2,-2122,1,1,18,11,141,3,-1,0,1,2
25241,41,6,1,3,2,-1882,1,2,18,11,17,5,151,2,2,2
25242,35,2,1,3,2,122,1,2,18,11,51,4,-1,0,1,2
25243,36,11,2,4,2,1174,1,2,18,11,192,2,-1,0,1,2
25244,59,4,1,4,2,3969,2,2,18,11,464,3,-1,0,1,2
25245,36,6,3,3,2,296,2,2,18,11,67,2,111,2,3,2
25246,31,2,1,3,2,0,1,1,18,11,79,3,-1,0,1,2
25247,36,4,1,4,2,549,1,2,18,11,72,2,-1,0,1,2
25248,50,2,3,3,2,5816,1,2,18,11,119,2,-1,0,1,2
25249,39,2,3,3,2,720,1,2,18,11,47,3,-1,0,1,2
25250,38,11,1,3,2,508,1,2,18,11,722,3,175,2,3,2
25251,58,4,2,4,2,5037,1,2,18,11,1437,2,-1,0,1,1
25252,32,5,1,4,2,357,1,2,18,11,175,2,-1,0,1,2
25253,36,11,3,2,2,2169,1,2,18,11,133,2,110,3,2,2
25254,36,11,2,3,2,5957,1,2,18,11,138,2,-1,0,1,2
25255,50,4,1,4,2,2570,2,2,18,11,273,2,-1,0,1,2
25256,44,11,1,3,2,2626,1,2,18,11,170,2,188,3,3,2
25257,38,2,1,4,2,605,2,2,18,11,147,2,-1,0,1,2
25258,51,4,1,4,2,2934,1,2,18,11,727,4,-1,0,1,2
25259,38,4,2,1,2,0,1,2,18,11,96,2,-1,0,1,2
25260,59,6,1,2,2,124,1,2,18,11,531,3,134,7,3,2
25261,46,4,1,2,2,1267,1,1,18,11,187,2,-1,0,1,2
25262,37,11,1,3,2,712,1,2,18,11,291,2,-1,0,1,2
25263,39,4,3,4,2,0,1,2,18,11,633,2,-1,0,1,2
25264,38,1,1,1,2,4644,1,2,18,11,55,2,-1,0,1,2
25265,49,4,1,4,2,1430,2,2,18,11,231,2,-1,0,1,2
25266,36,4,1,4,2,521,2,1,18,11,135,2,152,1,2,2
25267,33,1,1,3,2,703,2,2,18,11,160,2,-1,0,1,2
25268,34,2,3,4,2,1199,2,2,18,11,67,7,-1,0,1,2
25269,55,10,2,4,2,816,2,2,18,11,113,3,-1,0,1,2
25270,39,3,1,4,2,1108,1,2,18,11,191,2,-1,0,1,2
25271,41,8,2,3,2,-90,1,2,18,11,103,6,-1,0,1,2
25272,31,4,3,4,2,874,1,2,18,11,190,2,-1,0,1,2
25273,40,2,3,3,2,2854,1,2,18,11,354,2,169,1,3,2
25274,30,1,2,3,2,0,1,1,18,11,174,2,111,3,3,2
25275,37,4,1,4,2,-666,1,2,18,11,204,2,-1,0,1,2
25276,34,8,1,3,2,932,2,1,18,11,148,2,132,1,2,2
25277,57,9,1,3,2,380,2,2,18,11,878,2,-1,0,1,2
25278,42,4,3,4,2,1113,1,1,18,11,89,2,162,12,3,2
25279,33,4,1,4,2,1522,1,2,18,11,171,2,179,3,3,2
25280,34,8,1,3,2,1430,1,1,18,11,271,3,-1,0,1,2
25281,49,4,1,4,2,1887,2,2,18,11,244,3,-1,0,1,2
25282,44,1,1,3,2,-236,1,2,18,11,218,2,113,7,4,2
25283,42,4,3,4,2,1673,2,2,18,11,43,2,-1,0,1,2
25284,36,9,3,4,2,3560,2,2,18,11,658,3,169,2,3,2
25285,42,8,2,3,2,898,1,2,18,11,136,2,131,1,3,2
25286,44,4,1,4,2,13853,1,2,18,11,1329,3,-1,0,1,2
25287,57,1,1,3,2,315,2,2,18,11,127,4,-1,0,1,2
25288,36,11,2,3,2,556,1,2,18,11,154,3,189,1,3,2
25289,36,4,1,3,2,644,1,2,18,11,54,2,-1,0,1,2
25290,37,4,1,3,2,676,2,2,18,11,217,2,-1,0,1,2
25291,43,6,1,3,2,3766,2,2,18,11,84,4,-1,0,1,2
25292,53,9,1,3,2,1066,1,2,18,11,110,1,186,3,3,2
25293,35,4,1,4,2,222,1,2,18,11,187,2,-1,0,1,2
25294,54,8,1,3,2,1070,2,2,18,11,373,4,-1,0,1,2
25295,38,11,1,3,2,728,1,2,18,11,286,1,181,2,2,2
25296,43,3,1,3,2,1943,1,2,18,11,202,2,-1,0,1,2
25297,52,9,1,4,2,5350,1,1,18,11,68,2,110,4,4,2
25298,49,4,1,4,2,999,2,2,18,11,98,4,-1,0,1,2
25299,40,4,1,4,2,132,1,1,18,11,170,2,-1,0,1,2
25300,31,4,3,3,1,0,2,2,18,11,129,2,-1,0,1,2
25301,32,1,1,3,2,4885,1,1,18,11,400,2,-1,0,1,2
25302,33,11,1,3,2,3572,1,2,18,11,85,2,-1,0,1,2
25303,34,2,1,3,2,353,2,1,18,11,126,3,-1,0,1,2
25304,40,11,1,3,2,7313,1,2,18,11,241,2,182,1,3,2
25305,30,11,3,4,2,0,1,2,18,11,342,2,174,1,3,2
25306,31,11,2,3,2,0,1,2,18,11,194,2,-1,0,1,2
25307,34,1,1,3,2,184,1,2,18,11,87,1,-1,0,1,2
25308,45,1,1,3,2,1550,1,2,18,11,143,2,166,6,3,2
25309,40,11,3,3,2,1411,1,1,18,11,93,3,-1,0,1,2
25310,40,9,1,4,2,642,2,2,18,11,147,3,-1,0,1,2
25311,35,11,1,4,2,14232,1,2,18,11,372,2,-1,0,1,2
25312,33,2,1,4,2,88,1,1,18,11,86,1,-1,0,1,2
25313,51,4,1,4,2,974,2,2,18,11,58,1,-1,0,1,2
25314,38,1,1,3,2,4392,2,2,18,11,23,2,110,2,3,2
25315,30,3,3,2,2,1,2,2,18,11,119,2,-1,0,1,2
25316,53,4,1,4,2,9072,2,2,18,11,117,2,-1,0,1,2
25317,32,2,3,3,2,6188,1,1,18,11,147,1,-1,0,1,2
25318,30,4,1,3,2,1439,1,2,18,11,373,1,-1,0,1,2
25319,50,3,1,3,2,525,1,2,18,11,177,2,-1,0,1,2
25320,40,11,2,3,2,5674,1,2,18,11,84,1,-1,0,1,2
25321,47,2,2,2,2,1095,1,2,18,11,171,1,110,2,2,2
25322,35,8,1,3,2,1055,2,2,18,11,150,2,-1,0,1,1
25323,34,4,3,4,2,3244,2,2,18,11,131,2,-1,0,1,2
25324,56,11,3,4,2,12539,2,2,18,11,259,1,-1,0,1,2
25325,49,8,1,2,2,-14,1,2,18,11,115,2,-1,0,1,2
25326,50,4,1,4,2,1477,1,2,18,11,283,2,-1,0,1,2
25327,33,8,1,3,2,328,1,2,18,11,160,2,182,1,3,2
25328,32,9,3,4,2,386,1,2,18,11,482,1,-1,0,1,1
25329,53,4,1,4,2,952,1,1,18,11,121,3,-1,0,1,2
25330,36,8,1,2,2,0,1,2,18,11,618,2,-1,0,1,2
25331,39,8,1,3,2,8,2,1,18,11,607,1,-1,0,1,2
25332,41,5,2,2,2,22,1,2,18,11,238,3,126,4,2,2
25333,51,4,1,4,2,1612,1,2,18,11,61,2,131,1,3,2
25334,42,8,1,2,2,560,1,1,18,11,139,2,-1,0,1,2
25335,34,8,3,3,2,47,1,2,18,11,810,2,-1,0,1,2
25336,33,11,1,4,2,17455,1,1,18,11,168,3,179,4,3,2
25337,32,8,1,3,2,491,1,2,18,11,131,3,194,2,3,2
25338,35,4,1,4,2,2472,2,2,18,11,586,2,-1,0,1,2
25339,53,9,1,4,2,337,1,1,18,11,80,2,-1,0,1,2
25340,46,8,1,3,2,922,1,2,18,11,296,2,-1,0,1,2
25341,32,11,3,4,2,-311,2,2,18,11,218,2,-1,0,1,2
25342,42,1,1,3,1,129,2,2,18,11,390,3,-1,0,1,2
25343,31,1,1,3,2,2050,1,2,18,11,271,5,-1,0,1,2
25344,47,11,1,3,2,826,1,2,18,11,195,3,112,8,2,2
25345,40,6,1,3,2,1532,1,1,18,11,173,7,-1,0,1,2
25346,36,6,2,4,2,299,1,2,18,11,583,2,-1,0,1,2
25347,32,1,1,3,2,3839,1,2,18,11,100,2,189,1,3,2
25348,35,6,1,4,2,0,2,2,18,11,150,4,-1,0,1,2
25349,47,4,3,4,2,153,1,2,18,11,192,2,-1,0,1,2
25350,51,4,2,4,2,1937,1,2,18,11,185,4,152,11,2,2
25351,40,4,3,3,2,9916,2,2,18,11,411,3,8,1,3,2
25352,37,2,1,3,2,960,2,2,18,11,50,3,-1,0,1,2
25353,56,10,1,3,2,728,2,2,18,11,163,2,110,15,3,2
25354,45,2,1,3,2,0,1,2,18,11,108,5,-1,0,1,2
25355,33,11,2,3,1,10,1,1,18,11,167,5,-1,0,1,2
25356,49,11,1,3,2,1432,1,1,18,11,1014,3,-1,0,1,2
25357,32,4,1,3,2,6217,1,1,18,11,486,2,181,2,3,2
25358,39,4,1,4,2,9579,1,2,18,11,160,3,-1,0,1,2
25359,41,2,1,3,2,1327,1,1,18,11,425,2,176,2,3,2
25360,59,4,1,3,2,7623,1,2,18,11,84,2,-1,0,1,2
25361,45,6,1,3,2,128,2,1,18,11,275,2,-1,0,1,2
25362,49,9,3,4,2,-341,2,1,18,11,920,2,-1,0,1,2
25363,41,8,1,2,2,168,1,2,18,11,187,3,-1,0,1,2
25364,36,11,1,3,2,-179,1,2,18,11,476,2,124,1,3,2
25365,46,8,1,3,2,942,2,2,18,11,240,3,119,2,3,2
25366,38,11,1,3,2,958,1,2,18,11,33,4,-1,0,1,2
25367,34,8,1,3,2,3990,1,2,18,11,591,2,117,7,3,2
25368,32,8,1,3,2,1,1,2,18,11,77,3,-1,0,1,2
25369,34,11,3,4,2,2047,1,2,18,11,72,2,113,5,3,2
25370,47,4,2,4,2,0,1,1,18,11,203,3,-1,0,1,2
25371,30,2,1,3,2,1589,1,2,18,11,51,4,-1,0,1,2
25372,34,9,2,4,2,5722,1,2,18,11,157,2,-1,0,1,2
25373,44,8,2,3,2,-184,1,2,18,11,825,2,154,3,2,2
25374,50,11,2,3,2,2910,2,1,18,11,364,2,-1,0,1,2
25375,41,4,1,3,2,1471,1,2,18,11,233,2,-1,0,1,2
25376,31,8,1,3,2,604,1,2,18,11,394,2,-1,0,1,2
25377,30,4,1,4,2,1185,1,2,18,11,342,2,120,4,3,2
25378,30,2,3,3,2,2802,2,1,18,11,285,2,137,2,3,2
25379,34,9,2,3,2,172,1,2,18,11,65,1,-1,0,1,2
25380,43,1,1,3,2,508,1,2,18,11,200,1,172,1,3,2
25381,33,8,1,3,2,833,1,1,18,11,62,6,-1,0,1,2
25382,51,4,3,4,2,6030,1,2,18,11,157,2,110,3,3,2
25383,45,11,2,3,2,-14,2,2,18,11,39,2,127,3,3,2
25384,46,4,2,4,2,6269,1,2,18,11,249,3,112,2,3,2
25385,39,4,3,4,2,12437,2,2,18,11,40,1,-1,0,1,2
25386,51,4,3,4,2,1202,1,2,18,11,99,1,-1,0,1,2
25387,30,8,1,3,2,1131,1,1,18,11,189,1,144,5,3,2
25388,40,4,1,4,2,6008,1,2,18,11,989,1,-1,0,1,2
25389,36,4,1,4,2,1434,2,2,18,11,379,1,-1,0,1,2
25390,32,11,3,4,2,4432,2,2,18,11,115,4,-1,0,1,2
25391,46,4,3,3,1,177,2,2,18,11,437,1,-1,0,1,2
25392,40,2,2,3,2,399,1,1,18,11,166,3,96,2,3,2
25393,46,1,2,3,2,864,1,2,18,11,105,5,188,2,3,2
25394,35,8,1,3,2,496,1,2,18,11,135,3,-1,0,1,2
25395,45,2,1,3,2,597,1,1,18,11,188,2,-1,0,1,2
25396,58,11,1,4,2,855,1,2,18,11,263,2,-1,0,1,2
25397,32,8,3,3,2,3845,1,2,18,11,459,3,-1,0,1,2
25398,49,9,1,4,2,202,1,2,18,11,139,1,166,3,2,2
25399,39,4,1,4,2,3,1,2,18,11,341,1,-1,0,1,2
25400,33,4,3,4,2,2206,1,2,18,11,247,1,-1,0,1,2
25401,31,4,3,4,2,3142,1,2,18,11,235,1,123,1,3,2
25402,55,4,2,3,2,1526,1,2,18,11,105,1,-1,0,1,2
25403,34,4,1,4,2,577,1,2,18,11,80,1,-1,0,1,2
25404,53,10,1,3,2,1139,1,2,18,11,180,1,186,6,3,2
25405,42,8,1,3,2,1540,1,1,18,11,158,1,-1,0,1,2
25406,32,4,1,3,2,1477,1,2,18,11,111,1,-1,0,1,2
25407,30,2,1,3,2,8781,1,2,18,11,898,1,-1,0,1,1
25408,48,8,1,2,2,214,1,1,18,11,246,1,162,1,3,2
25409,34,8,1,3,2,1412,1,1,18,11,149,1,175,2,3,2
25410,35,11,1,3,2,2019,1,1,18,11,83,2,144,1,3,2
25411,52,4,1,4,2,1295,1,2,18,11,121,1,123,1,2,2
25412,39,11,1,4,2,3911,1,2,18,11,247,2,-1,0,1,2
25413,48,4,1,3,1,-998,1,2,18,11,173,1,-1,0,1,2
25414,31,4,1,4,2,1164,1,1,18,11,141,2,123,3,3,2
25415,36,4,1,4,2,369,2,2,18,11,193,4,102,2,3,2
25416,31,2,1,3,2,3584,1,1,18,11,467,1,-1,0,1,2
25417,31,11,1,4,2,3564,2,2,18,11,1377,1,-1,0,1,2
25418,51,6,1,2,2,538,2,2,18,11,1122,4,-1,0,1,1
25419,36,5,1,3,2,205,1,2,18,11,176,4,-1,0,1,2
25420,45,8,1,3,2,17,1,2,18,11,66,1,152,14,3,2
25421,30,2,1,3,2,187,1,2,18,11,106,1,-1,0,1,2
25422,31,2,1,3,2,355,1,2,18,11,530,1,193,1,3,2
25423,35,1,1,3,2,66,1,2,18,11,110,1,123,1,2,2
25424,51,9,1,2,2,106,1,2,18,11,366,3,110,2,3,2
25425,51,11,1,3,2,3899,1,1,18,11,82,6,-1,0,1,2
25426,41,11,1,3,2,352,1,2,18,11,129,2,-1,0,1,2
25427,47,2,1,3,2,79,2,1,18,11,136,5,-1,0,1,2
25428,50,11,1,3,2,31,1,2,18,11,251,4,-1,0,1,2
25429,42,8,1,3,2,681,1,2,18,11,203,1,-1,0,1,2
25430,56,4,1,4,2,1390,1,2,18,11,543,1,-1,0,1,1
25431,48,4,1,4,2,1175,1,2,18,11,1476,3,-1,0,1,2
25432,31,9,3,3,2,202,1,2,18,11,216,1,-1,0,1,2
25433,41,8,1,3,2,1362,1,2,18,11,25,1,-1,0,1,2
25434,56,10,1,4,2,839,2,1,18,11,630,1,187,2,2,2
25435,34,6,1,3,2,1368,1,2,18,11,252,2,-1,0,1,2
25436,46,6,1,4,2,1082,1,1,18,11,288,1,-1,0,1,2
25437,43,4,1,3,2,481,1,2,18,11,164,1,110,2,2,2
25438,36,4,3,4,2,3343,2,2,18,11,307,1,-1,0,1,2
25439,33,8,1,2,2,3074,2,2,18,11,679,1,-1,0,1,2
25440,51,11,2,3,2,5964,1,2,18,11,577,4,-1,0,1,2
25441,42,4,1,3,2,283,1,2,18,11,400,1,-1,0,1,2
25442,30,11,1,3,2,-306,1,1,18,11,372,1,186,1,3,2
25443,41,6,1,3,2,353,2,2,19,11,90,2,-1,0,1,2
25444,48,4,1,4,2,571,1,1,19,11,77,2,-1,0,1,2
